"geo","time","pop","gdp_pc","gini","u5mr"
"mdv",1990,223179,4362.549124,,94.1
"sur",1990,408276,10625.16659,60.1,47.6
"kna",1990,40833,14258.43761,,28.4
"geo",1990,5460309,8018.298313,29.1,47.7
"eri",1990,3139083,850.3260927,47.5,151.4
"tca",1990,11550,10750.85142,,
"svn",1990,2006520,19147.36109,27.5,10.4
"rus",1990,147568552,19349.14657,25.9,26
"arm",1990,3544695,3735.543092,38.4,49.7
"nzl",1990,3397534,24021.41094,31.8,11.2
"ant",1990,190405,,,
"tkm",1990,3668000,8353.202921,30.8,90.5
"hnd",1990,4903363,3205.069743,57.4,58.2
"gbr",1990,57110117,26423.87918,35.5,9.3
"pcn",1990,65,,,
"cze",1990,10323701,19838.75824,25.1,14.5
"wlf",1990,13880,,,
"dom",1990,7183646,5278.086076,51,60.2
"kor",1990,42972254,12086.76238,34.5,7.1
"deu",1990,78958237,31476.11893,25.6,8.5
"glp",1990,389907,,,18.576
"bdi",1990,5613141,1050.541597,41.2,171.8
"zaf",1990,36793490,10363.82077,63,61.5
"dnk",1990,5140332,33255.86573,22.6,8.9
"smr",1990,24045,34214.5944,,10.9
"ben",1990,5001271,1361.827747,40.2,179.5
"zmb",1990,8143142,2406.59428,43.7,181.1
"myt",1990,94780,,,19.749
"stp",1990,113575,2253.954651,,110.7
"jam",1990,2385806,7390.98218,42.2,30.6
"ken",1990,23446229,2375.949559,48.7,97.7
"cpv",1990,341256,1609.467707,49.8,62.8
"mdg",1990,11545782,1660.726262,40.6,160.7
"tcd",1990,5958022,1111.424049,42.3,214.6
"slv",1990,5252082,4454.141968,53,59.4
"tjk",1990,5297286,3635.338697,33.4,108.4
"lby",1990,4398419,26927.75028,38.8,41.6
"gnq",1990,377363,1049.613659,50.5,189.5
"tto",1990,1221904,13464.03672,41.4,30.5
"vct",1990,107509,5725.617125,,24.5
"bfa",1990,8811033,821.2261203,47.7,202.2
"guf",1990,115782,,,27.169
"niu",1990,2332,,,13.8
"hun",1990,10385061,16930.29146,26.9,18.9
"shn",1990,5531,,,
"mmr",1990,42007309,1774.631959,44.3,109.9
"svk",1990,5277709,14366.14924,21.6,17.7
"fin",1990,4986705,28598.52442,21.5,6.7
"gnb",1990,1056208,1564.234862,47,229.3
"bol",1990,6856246,3739.993763,42,124.4
"tun",1990,8232797,5502.082211,40.2,57
"gtm",1990,9158547,5315.06366,59.6,80.9
"ury",1990,3109987,9840.871955,41.6,23.1
"cok",1990,17613,,,24.4
"khm",1990,9008856,995.6352679,42.6,117.3
"kir",1990,72411,1453.194149,,96
"flk",1990,1993,,,
"ukr",1990,51370009,10490.3717,24.5,19.5
"can",1990,27662440,31163.07409,28.7,8.3
"reu",1990,610582,,,19.749
"uga",1990,17384369,766.7153709,40.6,173.1
"lso",1990,1597534,1300.561265,58.3,83.7
