"geo","time","pop","gdp_pc","gini","u5mr"
"tls",1992,792846,1194.576028,35.1,161
"slb",1992,329984,2023.668834,46.5,37.9
"lca",1992,141934,8536.003402,,21.6
"eri_a_eth",1992,55510719,,,
"tur",1992,55811134,10920.01181,41.4,66.3
"ltu",1992,3690788,12628.52081,34.3,19.8
"bgd",1992,110987459,1327.334646,29.7,131.7
"hos",1992,775,,,
"plw",1992,15894,14473.79924,,34.2
"pyf",1992,205269,,,18.853
"alb",1992,3240613,2876.819958,27.9,37.3
"pan",1992,2575330,8476.228417,52,29.4
"bel",1992,10050405,31596.40155,25,9.2
"gum",1992,136696,,,24.894
"bwa",1992,1460453,8435.996497,55.7,53.3
"lbn",1992,2821868,10699.4827,46.1,29.6
"ind",1992,906461358,1820.773554,31.7,118.8
"cheslo",1992,15618456,,,
"gib",1992,27035,,,
"yug",1992,23025402,,,
"sle",1992,3929182,1108.500966,43.5,262.6
"mlt",1992,362492,18099.55978,,10.6
"cym",1992,27402,55810.76373,,
"cub",1992,10735775,10637.06727,36.8,11.7
"msr",1992,10856,,,
"sjm",1992,3244,,,
"sgp",1992,3193042,36977.81423,40.3,6.3
"usa",1992,257908206,37321.13802,35.2,10.5
"gbm",1992,71306,,,
"mus",1992,1082958,8218.949483,39.4,21.2
"tgo",1992,3984356,1223.221365,45.2,142.1
"nru",1992,9544,19946.40686,,53.1
"guy",1992,717621,3702.551044,51.6,57.2
"akr_a_dhe",1992,14328,,,
"gin",1992,6751394,1068.427303,46.2,226.2
"gab",1992,1004598,18867.50742,51,90.4
"lka",1992,17741793,3560.945698,29.2,21.2
"grd",1992,97201,7565.156129,,21.2
"uzb",1992,21416399,2561.459498,32.7,71
"caf",1992,3089141,838.5803631,61.3,175.8
"lva",1992,2611306,8057.003851,33,23.2
"mtq",1992,362762,,,16.906
"som",1992,6294017,813.3761461,40,175.3
"lao",1992,4496971,1685.563656,30.4,153.8
"est",1992,1520879,10523.25882,36.2,18.7
"gbg",1992,61667,,,
"dma",1992,70978,6833.41606,,17
"mhl",1992,49382,3030.223785,,46.4
"pry",1992,4432738,5987.86941,55,43.3
"mdv",1992,236053,4699.187651,,85.1
"fsm",1992,101412,2932.566625,,55
"eri",1992,3160617,1039.856045,47.5,138.2
"phl",1992,65078901,3812.79798,45,52.1
"tca",1992,12970,11611.63132,,
"stmar",1992,25425,,,
"nzl",1992,3502765,22651.16281,33.9,10
"geo",1992,5345624,3434.725186,33,46.6
"aus",1992,17538387,27894.74972,32.9,8.1
"pcn",1992,63,,,
"irn",1992,58130099,10791.57585,50.3,51.9
"arm",1992,3449497,1972.697648,41.5,45.1
