"geo","time","pop","gdp_pc","gini","u5mr"
"stmar",1977,22205,,,
"phl",1977,43650333,3947.454089,43.9,81.8
"alb",1977,2517869,4187.612248,26.8,93.05691468
"gum",1977,97476,,,
"bwa",1977,887793,3297.667502,54,91.2
"nzl",1977,3122551,20622.61557,28.1,17.1
"aus",1977,14211657,22373.20646,30.3,15.3
"irn",1977,34814231,16033.16467,50,136.4
"pry",1977,2935375,4632.041469,51.6,69.6
"fsm",1977,66110,2661.751265,,68.16717328
"ltu",1977,3355098,15770.08549,26.7,24.4
"arm",1977,2938181,3936.815722,51.1,84.3
"eri",1977,2188806,931.2102601,47.5,200.8
"bfa",1977,6398937,714.3870173,44.2,265.7
"sgp",1977,2317796,16589.35883,38.8,15.2
"tgo",1977,2518566,1824.585864,48.3,190.7
"deu",1977,78524727,25678.44368,25.2,18.3
"mdg",1977,8031589,2183.904084,42.1,168
"nru",1977,7235,55977.10249,,
"slv",1977,4328817,5659.403363,49.3,127.8
"esh",1977,101178,,,
"zaf",1977,27009755,10873.85395,47.4,110.4
"kor",1977,35832213,4963.664991,39.4,20.4
"per",1977,16061327,7254.762277,35.2,133.3
"gnq",1977,220352,1331.403727,50.5,225.9528825
"zmb",1977,5343550,3382.320059,47.1,152.7
"ben",1977,3432262,1190.620824,44.9,231.3
"myt",1977,48893,,,
"gib",1977,25922,,,
"irq",1977,12460997,11575.27907,42,83
"arg",1977,26878567,10917.90621,38.3,55.9
"tcd",1977,4254770,1252.772788,45,245.3
"cpv",1977,275479,749.2970218,49.1,96.3
"smr",1977,20301,28214.48746,,
"ken",1977,14527187,2108.505084,55.5,119.6
"vct",1977,97649,3090.478089,,71.6
"tun",1977,5915006,4254.714951,40.1,117.7
"ukr",1977,49290087,9262.082952,35,29
"mne",1977,565509,14481.13923,35,37.73876267
"uzb",1977,14762133,3584.394564,32.6,131.1339827
"idn",1977,137322122,2946.125353,33.2,132.4
"bgr",1977,8790072,9843.581194,20,32.5
"dza",1977,17690184,8888.218632,40.1,185.1
"som",1977,4754149,1046.166573,41.3,204.1759058
"mex",1977,64337694,10456.2589,48.4,85.6
"nor",1977,4041789,30319.39082,32.2,11.5
"mda",1977,3910636,6026.654343,20,54.5
"bol",1977,5233677,4560.186689,42.7,187.9
"cok",1977,19183,,,35.5
"mmr",1977,32130696,1619.505723,44.3,151.2
"svk",1977,4844392,13121.85396,21.9,24.69834976
"grd",1977,90187,4401.344276,,55.97549597
"gnb",1977,805481,1644.046068,52.3,250.263361
"tca",1977,6886,4807.711813,,
"dom",1977,5411867,4709.855384,44,97.4
"mdv",1977,144645,1418.393177,,183
"sur",1977,361053,11829.73896,48,59.97355532
"svn",1977,1777316,17535.76294,22.8,18.83462772
"ant",1977,168945,,,
"geo",1977,4973542,7425.141695,33.7,64.3
"pcn",1977,67,,,
"hnd",1977,3306988,3487.563251,58.9,110.3
"gbr",1977,56224944,19684.26871,26.5,16.5
"wlf",1977,9793,,,
"ala",1977,22127,,,
"hkg",1977,4633329,13229.74355,,
"rus",1977,135406786,17486.88157,24.6,34.8
"kna",1977,43946,6195.70618,,56.5
"tkm",1977,2655036,10616.96636,33.3,138.8
"blr",1977,9479262,6590.913994,23.6,23.79
"cze",1977,10188839,18025.0433,21.6,21.55628094
"wsm",1977,153244,3493.480001,,92.6186329
"hun",1977,10650975,15852.88616,25.6,32.1
"nic",1977,2973805,7137.03195,45.9,130.5
"pri",1977,3036799,17798.90939,,
"jam",1977,2066247,6951.691572,33.1,44.5
"isl",1977,222142,21583.34136,,11.5
