"geo","time","pop","gdp_pc","gini","u5mr"
"sgp",1986,2766755,25812.46088,37.9,10.4
"sjm",1986,3240,,,
"msr",1986,11183,,,
"nru",1986,8356,37600.71301,,
"tgo",1986,3363448,1439.560348,46.4,156.1
"guy",1986,755598,3484.571332,52,65.8
"gbm",1986,65225,,,
"esh",1986,188577,,,134.169
"cub",1986,10167998,14025.17158,36.7,17.4
"cheslo",1986,15482210,,,
"irq",1986,15937864,11057.42429,39.6,59.7
"usa",1986,243032017,33899.43298,33.9,12.4
"mus",1986,1023278,5943.888414,40,29
"gib",1986,26623,,,
"per",1986,19996250,6923.330716,47,98.8
"akr_a_dhe",1986,13735,,,
"caf",1986,2691312,991.3762782,56.1,177.2
"bgr",1986,8956741,10643.13309,33.5,22.5
"mex",1986,78939441,11922.86424,45.2,56.2
"mhl",1986,40203,2530.809843,,58.7
"est",1986,1536112,13014.29286,31.5,22.6
"gin",1986,5223553,1077.396534,51,258.4
"nor",1986,4164166,41450.01772,22.2,10.3
"mda",1986,4253162,6466.026718,25.6,38.8
"uzb",1986,18640558,3270.931435,28.7,80.8
"grd",1986,100146,5756.214989,,26.5
"som",1986,6082723,897.1366881,40.5,185.4
"cze",1986,10311350,19820.39923,23.1,16.6
"svn",1986,1962890,21818.85268,25.1,13.5
"arm",1986,3396511,3890.428398,53.8,59
"dom",1986,6626544,4903.3689,47.8,70.1
"sur",1986,376973,10842.16327,56.4,52.7
"mdv",1986,196283,3278.856219,,114.5
"ant",1986,183639,,,
"geo",1986,5340061,9633.014495,30.9,49.8
"hnd",1986,4366401,3169.704348,55.1,70.9
"pcn",1986,63,,,
"stmar",1986,24084,,,
"irn",1986,49205577,9675.049141,47.4,72.8
"wlf",1986,13742,,,
"nzl",1986,3290132,24179.56447,29.2,13.4
"kna",1986,41697,10691.76444,,35.7
"eri",1986,2843141,830.8257736,47.5,171.8
"tkm",1986,3310059,9215.702774,29.9,100
"tca",1986,9873,8367.83555,,
"zmb",1986,7242496,2578.766892,48.7,171.2
"myt",1986,76182,,,25.45
"stp",1986,105364,2450.810596,,104.8
"cpv",1986,319161,1474.362407,49.6,75.1
"tcd",1986,5244158,1121.815712,43.1,225.5
"kor",1986,41059473,7996.301968,32.4,9.3
"deu",1986,77671877,30514.26303,28.3,10.6
"mdg",1986,10264368,1656.599272,46.4,180.1
"glp",1986,365293,,,22.747
"lby",1986,3961363,30572.16302,38.8,51.6
"slv",1986,4986528,4433.655805,52.3,75.2
"tto",1986,1184053,14681.6312,42.3,33.1
"zaf",1986,33733547,10473.61437,59.3,70.5
"vct",1986,105197,4640.322638,,31.8
"gnq",1986,330247,1154.483098,50.5,205.1
"ben",1986,4414450,1497.108457,42.6,196.1
"ken",1986,20393724,2226.188916,50.8,93.4
"jam",1986,2333427,6041.018043,37.4,34.3
"arg",1986,30857242,9810.247044,42.8,31.9
"bdi",1986,4936429,1013.746954,34.9,172.9
"tjk",1986,4690913,4074.616503,32.1,118.3
"bfa",1986,7930690,899.7095437,49.3,214.4
"dnk",1986,5113767,32181.42797,22.4,9.7
"smr",1986,22959,31534.52286,,14.3
"can",1986,26181342,29481.98915,29.2,9.4
"dza",1986,23241276,10722.38508,40.2,61.9
"bol",1986,6337893,3525.443432,53.6,143.8
"tun",1986,7509750,5001.807178,42.8,67.9
"mne",1986,616357,18273.99652,33.4,22.4
"mmr",1986,39269143,2071.965168,44.3,121.3
"cok",1986,17724,,,26.5
"shn",1986,5603,,,
"svk",1986,5185157,14376.24318,20.2,20.9
"idn",1986,168402027,3645.585708,33.9,99.5
"gtm",1986,8320498,5197.590121,58.1,97.6
"ury",1986,3031032,9169.281969,41.4,27.5
"kir",1986,65519,1510.040137,,111.9
"gnb",1986,966039,1625.633788,45.4,246.7
"flk",1986,1867,,,
"ukr",1986,51063970,10346.08309,30.2,21.8
"reu",1986,568917,,,25.45
"gbr",1986,56519444,23515.90366,33.6,11.1
"rus",1986,144016095,19220.53829,50,29.1
"wsm",1986,160591,3817.926363,,35.8
"uga",1986,15133740,695.0717289,42.2,182.3
"ala",1986,23859,,,
"hkg",1986,5486965,21390.58268,,10.272
"isr",1986,4148764,16014.60926,36.5,13.7
"blr",1986,10053975,7779.529068,23.7,18.8
"lso",1986,1495101,1144.00081,56,93.6
"pri",1986,3400048,21521.59969,,17.289
"jor",1986,2884065,9317.987431,36.1,42.7
"ago",1986,10023700,4135.318462,55.8,227.5
"deu_west",1986,62950973,,,
"brn",1986,229418,82424.53166,,14.1
"lie",1986,27523,,,
"sen",1986,6638186,1855.295295,41.7,164.5
"esp",1986,38854360,19880.66524,32.6,12.8
"tha",1986,53002775,4356.32957,45.7,46
"niu",1986,2610,,,11.2
"jpn",1986,120551455,24116.26814,31,7.1
"nic",1986,3796914,3933.936081,54,78.9
"mys",1986,16221767,8101.404612,47.7,20.5
"hti",1986,6527545,2414.194993,47.4,163
"atg",1986,64605,12600.438,,29.31626351
"zwe",1986,9198874,2356.806594,46.4,72.8
"guf",1986,91942,,,32.568
"fra",1986,55686610,26452.68821,33.7,10
"pol",1986,37703942,11429.06719,31.7,19.5
"isl",1986,244145,27379.06722,,7.4
"pse",1986,1817336,2305.862432,37.6,55.5
"dji",1986,451068,3616.450163,41.4,131.7
"hun",1986,10526561,17492.74384,28.3,22.8
"bhs",1986,239132,24342.75278,,27.3
"vnm",1986,62459557,1354.392027,33.4,58.5
"kgz",1986,4095873,3499.343007,48.5,75
"grc",1986,9945576,19657.11564,35.2,16.4
"twn",1986,19550333,16103.90172,,
"scg",1986,9770246,,,
"khm",1986,7990133,791.7041098,38.7,119.6
"chl",1986,12304203,7482.596119,50,22.1
"fin",1986,4921293,25133.13471,20.9,7.3
"aia",1986,6883,,,
"ncl",1986,156502,,,37.793
"yem_north",1986,8232550,,,
"ven",1986,17968530,14092.17943,49.4,34.8
"grl",1986,53799,17088.90014,,
"tkl",1986,1712,,,
"mng",1986,1976311,3358.989987,33.9,130
"lux",1986,368662,44557.47483,24.7,10.7
"mnp",1986,33173,,,
"brb",1986,256738,12618.7789,,21.2
"scg_ex_kos",1986,7767970,,,
"afg",1986,11438949,1485.595586,32.6,209.2
"qat",1986,398326,75481.92288,43.7,26.7
"ussr",1986,280349327,,,
"kaz",1986,15972360,13221.56118,28,57.5
"vir",1986,104698,,,22.467
"rwa",1986,6410594,989.1340258,40.8,154.1
"cod",1986,30829103,1522.933266,44.1,195.3
"com",1986,368443,1703.462405,50.8,142.2
"ton",1986,94147,3697.876464,,24.8
"cog",1986,2142529,5586.468979,43.9,95.3
"mli",1986,7957390,1046.962727,49.1,277.9
"cck",1986,526,,,
"mar",1986,23084731,3749.635906,37.4,97.7
"aut",1986,7610435,27706.77584,28.5,11.8
"sau",1986,14016569,35239.01198,42.4,63.7
"kwt",1986,1823201,42857.79564,39.3,21.7
"mkd",1986,1988401,10885.13488,29.2,48.8
"mwi",1986,7617137,594.2899795,62,250.4
"gmb",1986,766598,1346.9397,60.9,196.8
