"geo","time","pop","gdp_pc","gini","u5mr"
"phl",2002,81294378,4339.991573,45,38.1
"eri",2002,3788532,1490.577536,47.5,80.4
"ltu",2002,3432663,14268.29667,31.9,10.9
"irn",2002,67696677,12711.77721,45.6,30.8
"gum",2002,157241,,,16.08
"stmar",2002,27828,,,
"pry",2002,5508615,5741.828826,57.3,31.5
"bwa",2002,1786672,10576.80109,63.7,70.4
"fsm",2002,106983,3255.533974,,51.6
"aus",2002,19514385,36374.81734,33.7,6
"alb",2002,3123112,5913.392065,31.7,23.6
"nru",2002,10073,7257.204089,,39.5
"cub",2002,11184540,11714.99773,36.9,7.7
"per",2002,26601463,6692.921227,50,33.3
"kor",2002,46769579,23008.07837,31.4,6.5
"esh",2002,350976,,,71.539
"tgo",2002,5142419,1207.390962,43.1,114.4
"arg",2002,37889443,9574.026065,53.8,19.2
"cpv",2002,455396,3910.446576,50.5,29.5
"smr",2002,28142,51953.15661,,4.9
"zmb",2002,11139978,2303.748794,44.7,140.7
"myt",2002,161205,,,9.233
"ken",2002,32691980,2120.278103,49.8,96.4
"tcd",2002,9002102,1120.230033,39.8,184.6
"msr",2002,4377,,,
"vct",2002,108150,8167.582741,,22
"sgp",2002,4136102,51434.96706,45.8,3.4
"gib",2002,27903,,,
"mdg",2002,16736029,1259.478788,45.7,97.2
"irq",2002,24943793,10567.04804,39.4,43
"mne",2002,613543,10018.6205,30.7,12.6
"svk",2002,5385480,16527.53125,24.8,11
"mex",2002,105578297,14243.2435,49.7,22.6
"dza",2002,31990387,10634.4256,42.5,37.8
"mda",2002,4176647,2675.536802,35.6,25.4
"uzb",2002,25088682,2612.388626,33.1,59.6
"nor",2002,4537240,60152.27359,24.4,4.5
"bgr",2002,7869124,10219.54269,33.4,19.1
"cok",2002,18308,,,15.2
"ukr",2002,47890647,5636.631267,29.1,16.7
"grd",2002,102100,9733.808623,,15.2
"gnb",2002,1372367,1287.20603,35.5,165.3
"idn",2002,217369087,6185.806854,29.7,47.6
"bol",2002,8653343,4334.717108,60.2,72.2
"mmr",2002,48689952,2195.673575,44.3,77.5
"som",2002,7827203,606.7826224,47.4,174.4
"est",2002,1382735,16974.20792,31.5,9.4
"blr",2002,9825802,8144.181596,30.1,11.8
"gbr",2002,59301235,33954.20808,33.5,6.3
"ant",2002,180431,,,
"cze",2002,10225198,22126.11335,26,6
"tca",2002,21740,15544.18021,,
"svn",2002,1987855,23972.14078,23,5
"dom",2002,8832286,8307.012853,50.1,39.1
"rus",2002,145195521,14628.95333,35,20.7
"tkm",2002,4600172,5477.299212,46.4,76.9
"mdv",2002,290147,7540.153214,,34.3
"sur",2002,486271,10502.2883,49.5,32.1
"arm",2002,3047249,3653.661302,34.8,27.2
"nzl",2002,3961695,29636.9409,31.7,7
"pcn",2002,55,,,
"geo",2002,4629853,3664.097001,39.6,31.1
"wlf",2002,14476,,,
"wsm",2002,176592,4772.814291,,20.4
"kna",2002,46935,19800.76977,,17.1
"hnd",2002,6499001,3563.075754,58.8,34.2
"gnq",2002,567664,21585.67555,50.5,143.8
"ben",2002,7414744,1586.181542,38.3,137.1
"lie",2002,33995,,,
"pse",2002,3380907,3684.514379,34.4,28.2
"dnk",2002,5369058,41946.6391,23.8,5.4
"guf",2002,178785,,,16.097
"niu",2002,1800,,,25.6
"stp",2002,143085,2190.811578,,81.5
"jam",2002,2634779,8348.587679,48.3,20.9
"hti",2002,8834739,1656.719583,59.2,98.1
"dji",2002,745459,2113.625491,40,96
"lby",2002,5518341,21389.96581,38.8,26.5
"hun",2002,10168101,19292.20063,27.4,9.9
"tto",2002,1277840,19772.92557,39.7,28.3
"zaf",2002,46272223,10213.19243,59.5,76.3
"deu",2002,81699829,37457.64272,28,5.1
"bfa",2002,12290984,1098.516049,43.9,178.3
"nic",2002,5171736,3452.47263,42.4,36.4
"glp",2002,440202,,,10.227
"slv",2002,5874301,6468.963308,52.7,29
"bdi",2002,7159918,731.0615714,37.8,143.2
"tjk",2002,6406518,1398.366597,31.9,80.4
"tha",2002,64136669,9398.964895,42,20.5
"shn",2002,4788,,,
"kgz",2002,5027919,2144.121251,30.1,44.4
"flk",2002,2947,,,
"tun",2002,9864207,7751.942008,39.6,27.8
"gtm",2002,12272208,6389.465122,56.9,46.6
"ury",2002,3327770,11401.15964,42.3,15.8
"kir",2002,87343,1763.428338,,66.9
"khm",2002,12681984,1516.483263,37.3,88.3
"aia",2002,11693,,,
"grc",2002,11011490,26624.66765,31.8,6.8
"grl",2002,56525,20426.19612,,
"fin",2002,5200632,35833.52972,25.8,4.1
"ven",2002,25399143,13129.38696,49,20.4
"can",2002,31288572,38270.41204,31.8,6.2
"reu",2002,760237,,,9.233
"brb",2002,271479,14274.65536,,16.8
"lso",2002,1885488,1680.449041,51.5,111.2
"isr",2002,6240215,24650.02892,36.9,6.4
"ton",2002,99005,4878.071025,,17
"uga",2002,25355794,1114.640397,45.8,132.2
"ala",2002,26204,,,
"hkg",2002,6854755,34366.42474,,3.988
"pri",2002,3794756,36191.54924,,10.243
"atg",2002,80030,18675.60495,,14.1
"pol",2002,38454823,14964.01856,31,8.4
"isl",2002,286865,34252.08388,,3.6
"ago",2002,16109696,3758.539481,43,211.7
"deu_west",2002,65115509,,,
"brn",2002,343383,76130.19379,,9.3
"mys",2002,24401977,15950.13123,43.4,8.9
"sen",2002,10389457,1914.662968,40.7,120.7
"cog",2002,3256867,4777.698064,46.8,115.6
"esp",2002,41815486,31866.2311,30.7,6.2
"bhs",2002,309170,26260.02788,,15.5
"jor",2002,4938935,8159.728381,38.9,26.2
"jpn",2002,126249509,32248.03706,33.6,4.1
"zwe",2002,12691431,2304.187255,62.9,90.6
"png",2002,5653284,1758.475872,50.3,77
"fra",2002,60075783,35332.9101,28.4,5.1
"scg",2002,10837817,,,
"ecu",2002,13072056,7752.637528,55.5,31.9
"lbr",2002,3070673,717.880281,38.8,157.6
"ncl",2002,217701,,,20.686
"twn",2002,22443333,34259.09985,,
"yem_north",2002,14531927,,,
"mac",2002,444178,43687.65619,,8.922
"tuv",2002,9530,3320.746089,,39.8
"chl",2002,15544554,15074.73838,50.9,9.8
"vut",2002,193957,2467.115153,,27.9
"vnm",2002,81917488,2919.948932,37.6,31.4
"cxr",2002,1226,,,
"cmr",2002,16779434,2480.076842,41.9,139.8
