"geo","time","pop","gdp_pc","gini","u5mr"
"wsm",2000,174614,4325.733987,,21.7
"lso",2000,1856225,1629.006834,56.5,106
"dom",2000,8562623,7954.965445,52,41.3
"sur",2000,480751,9907.995905,51.8,34.4
"svn",2000,1988652,22488.27774,29.6,5.5
"ant",2000,180106,,,
"hnd",2000,6243080,3482.630995,58.8,37.4
"gbr",2000,58867004,32543.32964,35.2,6.6
"uga",2000,23757636,1041.557503,54.6,145.4
"ala",2000,25813,,,
"hkg",2000,6783502,34016.81545,,4.424
"rus",2000,146400951,13172.73002,40,23.2
"kna",2000,45544,19086.36394,,18.6
"isr",2000,6013711,25738.64685,34.7,6.9
"tkm",2000,4501419,5350.676291,46.4,81.6
"blr",2000,9952055,7299.604275,27.7,14.4
"pse",2000,3223781,4205.705775,34.8,29.8
"hun",2000,10224113,17706.94565,29.3,11.2
"nic",2000,5026792,3424.436988,43.8,40.3
"pri",2000,3796981,32483.70459,,11.345
"jam",2000,2600095,8138.870256,43.2,22
"isl",2000,281214,33599.2302,,4
"deu_west",2000,64890781,,,
"brn",2000,330554,74474.97423,,9.5
"bhs",2000,297891,25858.16672,,15.7
"lie",2000,33282,,,
"tto",2000,1267980,17721.00508,39.8,28.7
"atg",2000,77648,19318.71849,,15.5
"esp",2000,40749800,30646.82755,34.4,6.5
"tha",2000,62693322,8938.879075,42.8,22.5
"niu",2000,1900,,,23.2
"glp",2000,431157,,,11.294
"tjk",2000,6186152,1185.60064,30.3,93
"dji",2000,722562,2078.520931,41.1,100.8
"stp",2000,137164,2156.60082,,89.3
"hti",2000,8549202,1733.629378,50.1,104.8
"sen",2000,9860578,1916.33823,41.9,134.9
"guf",2000,163162,,,17.708
"fra",2000,59387183,34774.2532,28.7,5.4
"ury",2000,3321242,12876.33105,44.4,16.8
"yem_north",2000,13570214,,,
"ven",2000,24481477,14460.76938,49.6,21.7
"grc",2000,10954032,25029.73848,34.4,7.8
"grl",2000,56174,20498.57046,,
"aia",2000,11071,,,
"vnm",2000,80285563,2649.719416,43.6,33.8
"gtm",2000,11688660,6312.677974,54.8,50.6
"can",2000,30701903,37313.95891,31.6,6.2
"shn",2000,5113,,,
"khm",2000,12197905,1368.022029,39.1,108.3
"chl",2000,15170387,14614.29428,55.2,10.9
"kir",2000,84406,1804.379435,,70.6
"kgz",2000,4954850,2074.505285,30.8,48.7
"fin",2000,5176482,34516.60455,25.4,4.3
"brb",2000,269838,14677.44537,,16.3
"reu",2000,736711,,,10.481
"mnp",2000,68434,,,
"mng",2000,2397438,4654.950755,31.6,62.7
"rwa",2000,8021875,763.9662186,51.5,179
"afg",2000,19701940,961.9328916,36.6,137
"ton",2000,97898,4605.048162,,17.6
"cod",2000,48048664,530.6393494,44,161
"com",2000,547696,1390.951369,51.2,101.1
"ago",2000,15058638,3387.196134,58.6,216.7
"and",2000,65399,31662.4372,,4.6
"png",2000,5374051,1855.543991,50.3,78.5
"gmb",2000,1228863,1564.233624,49.1,118.8
"jor",2000,4767476,7694.837616,43.5,27.7
"pol",2000,38486305,14564.64097,33,9.3
"jpn",2000,125714674,32193.10689,33.7,4.5
"mwi",2000,11193230,632.4033057,39.2,172.8
"mli",2000,11046926,1269.062217,41.4,219.6
"cck",2000,632,,,
"mar",2000,28950553,4429.572189,46,50
"kwt",2000,1929470,75218.65057,39.3,12.7
"mkd",2000,2012051,8542.712596,34.4,16
"zwe",2000,12499981,2520.607263,60.8,88.7
"cog",2000,3109269,4622.77471,46.4,121.6
"mys",2000,23420751,15694.69297,48.9,10.2
"sau",2000,21392273,37531.14602,42.4,22.9
"lbr",2000,2891968,473.3374324,39,181.8
"ecu",2000,12628596,7443.913566,56.4,34.4
"ssd",2000,6692999,2684.080872,35.59,182.3
"twn",2000,22175667,34204.65269,,
"vut",2000,185058,2823.4327,,28.5
"ncl",2000,209997,,,22.092
"tuv",2000,9419,3064.209833,,42.6
"fji",2000,811223,6443.969396,46.4,24.5
"ita",2000,57147081,36072.77712,32.3,5.5
"scg",2000,10866632,,,
"cxr",2000,2567,,,
"prt",2000,10278542,26147.23587,42.4,7.2
"cmr",2000,15927713,2403.863858,39,149.2
"mac",2000,431907,40090.50957,,9.818
"scg_ex_kos",2000,7520060,,,
"lux",2000,436107,81425.27007,27.4,4.8
"hrv",2000,4428069,15644.02687,,8.3
"blz",2000,247312,7215.342775,,25
"yem",2000,17795219,4017.478011,34.1,95.6
"kaz",2000,14956769,9706.039142,34,43.6
"gha",2000,18824994,2272.705087,41.5,100.7
"qat",2000,593453,112237.8477,43.7,12.4
"eth",2000,66443603,623.0471216,47.1,145.1
"ussr",2000,289108679,,,
"srb",2000,9463306,7740.986709,31.3,12.6
"irl",2000,3841574,41198.46282,33.2,7.1
"fro",2000,46491,,,
"tkl",2000,1552,,,
"vir",2000,108511,,,14.214
"abw",2000,90858,43703.48868,,21.347
"mrt",2000,2711421,2737.732606,39,113.5
"ner",2000,11224523,778.0746505,47.8,227.3
"are",2000,3050128,108047.5989,45.1,11.1
"bgd",2000,131280739,1632.011234,33.5,88
"chanisl",2000,148725,,,12.927
"btn",2000,564187,3595.622242,46.8,79.6
"aut",2000,8050884,38548.16472,29,5.5
"syc",2000,81154,18453.15287,,14.3
"pyf",2000,237267,,,10.273
"bhr",2000,666855,45062.61999,35,12.6
"civ",2000,16517948,3049.061388,42.8,142.3
"spm",2000,6271,,,
"vgb",2000,20643,,,
"nga",2000,122876723,2835.98812,51.2,186.8
"rou",2000,22128139,9969.887715,33.4,26.9
"swe",2000,8872284,36816.25065,24.3,4.1
"kos",2000,2608347,4648.147086,,
"moz",2000,18264536,582.8461187,42,168
"jey",2000,88905,,,
"tza",2000,33991590,1488.388054,34.6,128.4
"prk",2000,22840218,1287,46.9,60
"cym",2000,41685,56573.94637,,
"npl",2000,23740145,1576.692757,45.5,80.6
"omn",2000,2239403,45471.7151,40.9,16.6
"bih",2000,3792878,6157.857023,31.9,9.1
"asm",2000,57522,,,
"aze",2000,8117742,4458.998423,36.2,74
"pak",2000,138250487,3365.917132,40.7,112.3
"lva",2000,2371481,10858.69132,42.2,17.2
"swz",2000,1063715,5256.760312,53.4,109.5
"bra",2000,175786441,11460.62756,58.6,32.4
"cyp",2000,943287,30004.81833,29.8,6.5
"col",2000,40403959,8413.585286,58.7,25.1
"stbar",2000,7036,,,
"yem_south",2000,3777260,,,
"cri",2000,3925450,9564.045418,47.4,13
"lao",2000,5342879,2326.911093,41.6,117.7
"syr",2000,16354050,5187.929836,32,23.4
"sdn",2000,28079664,2257.955337,35.6,105.9
"nfk",2000,1982,,,
"bmu",2000,64035,51140.23684,,
"sxm",2000,31820,,,
"egy",2000,68334905,7807.427324,32.8,46.5
"chn",2000,1269974572,3678.160366,44.4,36.9
"deu_east",2000,16159469,,,
"gbg",2000,64076,,,
"korea_union",2000,69018212,,,
"nld",2000,15894016,41770.58368,29.2,6.2
"dma",2000,69679,8090.918336,,15.3
"nam",2000,1897953,6111.034363,64.1,71.4
"che",2000,7165581,49083.15035,33.7,5.6
"mco",2000,32081,50200.09397,,5.2
"eri_a_eth",2000,69029441,,,
"lca",2000,156949,9979.644043,,17.8
"tur",2000,63240157,13025.06069,46,39.6
"ltu",2000,3486373,12483.54248,31.7,11.8
"hos",2000,787,,,
"pan",2000,3028751,9954.246997,57.7,26
"plw",2000,19174,12893.85504,,26.8
"alb",2000,3121965,5304.683151,33.3,26.2
"bel",2000,10268380,37404.04886,33.1,5.8
"gum",2000,155328,,,17.613
"lbn",2000,3235380,12335.02766,41.7,20
"ind",2000,1053481072,2548.484216,47.4,91.2
"tls",2000,847185,1321.672793,32.6,110.2
"slb",2000,412336,1730.523952,46.5,33.1
"bwa",2000,1736579,10250.37415,61.5,71.5
"yug",2000,23346140,,,
"mlt",2000,387180,25840.91948,,7.8
"sgp",2000,3918183,51662.97519,45.8,4
"sjm",2000,2421,,,
"cub",2000,11116787,11267.859,36.9,8.4
"msr",2000,4956,,,
"gbm",2000,76806,,,
"mus",2000,1185143,11348.52492,41,18.6
"tgo",2000,4874735,1304.713858,43.5,120.8
"nru",2000,10042,8671.3444,,41.2
"guy",2000,742218,5071.422266,43.2,46.7
"esh",2000,305615,,,78.514
"cheslo",2000,15671204,,,
"usa",2000,282895741,45986.05302,35.7,8.4
"sle",2000,4060709,1006.119494,39.3,235.8
"gib",2000,27351,,,
"irq",2000,23574751,11764.35485,39.4,44.7
"grd",2000,101620,9650.008119,,16
"caf",2000,3726048,848.2765232,46.5,174.8
"uzb",2000,24518222,2471.438399,47.2,63.2
"bgr",2000,8000510,9075.356985,36.4,21.1
"mex",2000,102808590,14703.79648,50.7,25.6
"lka",2000,18783745,4946.203513,46,16.3
"som",2000,7385416,603.1373495,45.2,174.4
"est",2000,1399145,14876.9361,35.8,11
"gin",2000,8799165,1138.904097,39.6,170.2
"mhl",2000,52161,2935.925027,,41.4
"akr_a_dhe",2000,15157,,,
"gab",2000,1231548,17630.129,45.6,83.6
"mtq",2000,387018,,,11.192
"tca",2000,18876,16098.77483,,
"stmar",2000,27330,,,
"cze",2000,10263010,21003.26828,31.3,6.6
"phl",2000,77932247,4242.593263,46.1,39.7
"mdv",2000,280384,7133.55248,,44.4
"nzl",2000,3858234,27962.758,33.9,7.4
"geo",2000,4743591,3268.66713,40.5,35.7
"eri",2000,3535156,1446.18147,47.5,89.1
"aus",2000,19107251,35253.30954,31.7,6.2
"pcn",2000,58,,,
"irn",2000,65850062,11718.94255,46.5,34.7
"wlf",2000,14497,,,
"fsm",2000,107430,3167.316354,,53.9
"pry",2000,5302703,6030.709609,57.7,33.5
"arm",2000,3076098,2918.557686,42.7,30.1
"vct",2000,107897,7570.568426,,22.2
"bfa",2000,11607944,1045.953314,45.4,185.7
"deu",2000,81895925,36953.33783,26.4,5.4
"mdg",2000,15744811,1446.046693,43.4,109.2
"lby",2000,5337264,22682.0282,38.8,28.1
"slv",2000,5811836,6266.434242,52.9,32.4
"bdi",2000,6767073,723.1857588,40.1,152.2
"zaf",2000,44896856,9926.853253,57.8,74
"kor",2000,46206271,20756.77579,37.2,6.1
"per",2000,25914875,6484.872919,50.9,38.6
"gnq",2000,530896,11768.48171,50.5,152.1
"zmb",2000,10585220,2201.80358,49.8,160
"ben",2000,6949366,1525.432878,37.7,144.7
"myt",2000,150329,,,10.481
"ken",2000,31065820,2143.359524,51.2,102.5
"arg",2000,37057453,11504.27872,51.1,20.2
"tcd",2000,8343321,998.1372013,40.2,190.2
"cpv",2000,438737,3771.548304,50.4,35.2
"dnk",2000,5338283,41692.71112,22.7,5.6
"smr",2000,27420,51349.6451,,5.5
"gnb",2000,1315455,1329.65218,37.3,177.5
"flk",2000,2881,,,
"tun",2000,9699192,7463.914586,40.8,31.7
"ukr",2000,48746269,4809.489188,32.9,18.5
"mne",2000,613557,9803.258776,31,13.8
"dza",2000,31183658,9885.491284,42.5,39.7
"bol",2000,8339512,4329.97979,63,80.2
"nor",2000,4491572,58698.78763,26.1,4.9
"mda",2000,4201088,2328.626567,43.7,31.4
"cok",2000,17826,,,16.8
"mmr",2000,47669791,2069.212572,44.3,82.3
"svk",2000,5386065,15242.29502,28.3,11.8
"idn",2000,211540428,5878.103368,50,52.3
